graphic_type,dominant_colors,color_harmony_score,pattern_complexity,element_arrangement_density,cultural_relevance_score,user_feedback_score,material_efficiency,energy_consumption,environmental_impact_score,design_aesthetic_score,engagement_rate,ai_generated_features,sustainability_score
Combination,Neutral,,High,0.319447407510205,,0.5571537409894389,,5.0,0.3161684678206439,6.116503776199545,31.229723156425905,"[0.07132371100123691, 0.8801485958826079, 0.7971640779022534]",1.013743048678
Color,Cool,0.9179533927823584,,0.8399204523446896,0.7724329453543645,9.445990538230806,0.5279753773291656,15.0,0.3012923266993954,6.04080913139513,53.524103847284366,"[0.13724159816652493, 0.6169409408577611, 0.6146776239320586]",1.1353977953999743
Color,Cool,0.9052939503337184,Medium,0.7764152129669659,0.5139956421781375,4.235466466198386,,15.0,0.6178120055931605,7.794302862750977,85.20185925708962,"[0.8230445466780614, 0.1356735440225637, 0.6938879494793792]",1.066310102082558
Arrangement,Warm,0.8933816047381962,Low,,0.9657132113293652,3.5976969468101627,0.7833735131868396,5.0,0.1719467027757867,9.564085185931582,76.73159398102065,"[0.6135779288409215, 0.6550279709495, 0.26130808056689747]",1.1939611748368837
,Neutral,0.8286551546963918,High,0.5500996546855129,0.9679525032812312,2.4212063131138573,0.8292891860190523,10.0,,7.337399973607817,,"[0.7796810070378839, 0.44194238369029704, 0.5142850662877396]",1.103926143949559
Combination,Warm,0.823252206332412,High,0.3742466913015735,0.835187092358106,5.770950464171277,0.5312074299893512,5.0,0.5630868021349683,9.887923413639465,28.372225066622114,"[0.5244635858180101, 0.8723877122557283, 0.05695720877279209]",
Arrangement,Warm,0.9406210633422396,Medium,0.2005877433199623,0.7037324436751041,,0.6021601674615535,5.0,0.8773045401114209,7.417317863527375,,"[0.8009127116481908, 0.8986342848471107, 0.0877611355224257]",0.9215103473105408
Combination,,0.6102950350266073,Medium,0.8223231892287329,,7.922585333232108,,10.0,0.70104476072578,7.670259806128609,51.20547654016667,"[0.32606746317279534, 0.2427437959197708, 0.5784737968862927]",
Combination,Warm,0.9753437544383488,Low,0.1962298354138605,0.521944544119434,0.0473271315336165,,10.0,0.7529987101039015,6.885520918954482,69.0877507503245,"[0.8868259669100378, 0.3613374529375606, 0.5854812096177437]",0.8230016886179267
Arrangement,Cool,0.6800841394419419,High,0.4571045986426605,,1.6743470641844538,0.6931532324370213,,0.618421809112895,9.670511476525547,45.37981193789371,"[0.3905515424621223, 0.3341540906286148, 0.20738499528403398]",0.9647809958991296
Arrangement,Warm,0.7382709757371028,Low,0.2487940344999138,,7.271863567029627,0.8373387166680575,10.0,0.9061098986770262,5.941304212096145,25.95932743674332,"[0.32416098060751186, 0.4169121150482967, 0.25022673934936157]",0.967883605805451
Arrangement,,,,0.5564961758178089,0.624512929698403,3.546640737714981,0.6743425848247517,15.0,0.990102254877664,5.671962269683968,26.681363689031134,"[0.6763623214721336, 0.3878934134442624, 0.18083478324434166]",0.9111786309949592
Combination,Cool,0.7092367139353043,Low,0.6935172233465597,0.5238558811483198,1.5445632501322182,0.7211982385686897,5.0,0.1828820622053206,8.016221811245376,31.09164313013972,"[0.39033115348501723, 0.33016295978405585, 0.9939758821014127]",1.0733257234121794
Color,Cool,0.8573966835205997,Medium,0.5357041079098649,0.932615660662174,0.3223064241417184,0.7562299489639788,5.0,0.7335251758277296,6.065484046452474,99.61917141929156,"[0.9886577168767575, 0.7617042720721152, 0.21799261615130594]",1.02619424397316
,Neutral,0.7003257827906637,Low,0.954756277172916,,7.621001330701435,0.5032372755382183,15.0,0.5605582636522398,5.799605892342555,72.15329660307863,"[0.4695594108047585, 0.37650811349672464, 0.8537851666498161]",1.1229320519003243
Arrangement,Cool,0.980906370118312,Medium,0.7535281172473581,0.8260949134166014,2.807474792205221,0.5401879095829005,10.0,0.6283394102019791,9.13619594691211,41.49312563474138,"[0.7421562180953292, 0.6074979814486089, 0.1883696573578354]",1.078908370665938
Combination,Warm,0.94035717652366,Medium,0.9728151713914512,0.5110829249029103,4.764929755253525,0.5284805989076704,,0.954940304568778,9.43299606972263,60.23940311948793,"[0.894870909646599, 0.16964876393396044, 0.32435903780831987]",1.0948184540270518
,Neutral,0.7395871618209111,Medium,0.2899359679884241,0.8551424066269588,1.1495007332818152,0.8084452624367664,15.0,0.952246577260449,7.095521922563119,4.210944620843837,"[0.7218527990470573, 0.43034109006055143, 0.3456852557661715]",0.8915016299198385
Color,,0.9360273846215388,Low,0.7170646987705787,0.6475450321159786,4.821159166630554,0.9740893656051056,15.0,0.0676557949308955,6.99562751194538,4.45088906364155,"[0.5583766098436597, 0.6799428892748117, 0.1628379512568079]",1.1271441081878049
Color,Warm,0.8522123017813439,High,0.6741635807151739,0.5412570086432611,,,,0.326454480681239,5.540314495470849,8.572079157193901,"[0.0656815485354546, 0.5796936876909174, 0.8017792072456813]",1.0201395329137308
Color,Neutral,,Medium,0.3238616714566998,0.7321433086212678,7.1791952469168185,0.7964533267081421,10.0,,7.970811335413082,89.36656584527417,"[0.867942387708555, 0.2858026040860461, 0.42771960144725696]",1.037650988390349
,,0.6451618464326659,Medium,0.2964399021423892,0.7561120736133821,6.002017180807747,0.6809631226377051,10.0,,8.356347275424973,66.45719500474007,"[0.8086414439487118, 0.3294938529390876, 0.7733073957487888]",1.01849477062795
Combination,Neutral,0.9556738948949488,Medium,0.364419413640525,0.905328182616696,3.617430620189727,0.8523372921510808,5.0,0.5759245887698828,8.849075041644673,11.964780240844142,,1.0603146521795146
Arrangement,Cool,0.8652551629216721,,0.8793167424456809,0.9861866883512472,7.885920394246352,0.5614740398909113,5.0,0.953858123911845,8.529647333176012,85.64076722440456,"[0.6956387931977678, 0.35079368110307274, 0.16336633328135475]",1.1890233312706295
Color,Warm,0.7539905699473942,Medium,0.9934896200973798,0.6945085117251908,2.7845417438213227,0.980850651355622,5.0,0.7490248884851206,9.321861976016024,6.317175248088358,"[0.8512204219703211, 0.03073012668440489, 0.9376169345298361]",1.205237734427457
Combination,Warm,0.6090130113239687,High,0.5729405062861627,0.5890126412711791,3.659923003474336,0.5006056231167051,10.0,0.5213513102683935,8.56389777485848,0.4944874465088955,"[0.16654598482739946, 0.2988952272465645, 0.6956246451301678]",0.9848786003640791
Arrangement,Warm,0.7269803162846835,,0.4087769095915136,0.882099763340126,1.1440014522733255,0.6479570229604834,5.0,0.7473364793323213,8.153684887290696,69.36607632769707,,0.9894897944519598
Combination,Cool,0.990701838889316,Low,0.9454189595607814,0.6204334461658996,9.361970322833791,0.7334511374535404,5.0,0.8620641241439784,5.708236129744295,73.28685993671084,"[0.33070684624833213, 0.11411781158597611, 0.22848534786310226]",1.1572256998308283
Combination,Warm,0.672663982786502,Medium,0.2541472940462627,0.5588039203025736,0.5053693408439452,0.9305476529475972,,0.4764665702426476,6.122076196737795,11.845589985573469,"[0.35145947612691286, 0.1662229004600515, 0.6907735583358442]",0.8712149185680857
Color,Cool,0.8514724740283621,Medium,0.8152009267930314,0.668912097243777,3.3478339651851208,0.8488146771719408,15.0,0.053297518077185,8.359517311736088,,"[0.5390159679371161, 0.07215194161689709, 0.9088535967828587]",1.1424086600239496
,Neutral,,Medium,0.5826923136077606,0.7733008028250644,8.85807699845556,0.9150862928144636,10.0,0.5337165041853952,7.445706103193117,98.48152461965968,"[0.5205312355501577, 0.32629114628310896, 0.8287475043980403]",1.126396979167458
Color,Warm,0.9908970864637884,Medium,0.4659595765445218,0.9817553727617266,6.412276563258507,0.9490608150628168,15.0,0.8606955899389181,9.89860737145218,51.95879780665816,"[0.7190279493894483, 0.09493884245292572, 0.2900682875883527]",1.0805373501283395
Arrangement,,,Low,0.3993670498239819,,9.372392026086304,0.6177875281054908,15.0,0.0153324282161889,9.79972369684006,12.902852454617776,"[0.7528857867772305, 0.4625089830864172, 0.8286054862244724]",1.1237647150577152
Arrangement,Neutral,0.612595367126589,Low,0.4032655696066369,0.9407212878686848,4.178451124119066,0.6352561366783698,15.0,0.3790371229539893,5.2993347650738185,47.56501083933195,"[0.9694399584610636, 0.8695121875700327, 0.019594060828735937]",0.9862864955540134
Combination,Cool,0.6493073539468899,Medium,0.6907106048558047,0.8705645566570653,,0.85133745031865,5.0,0.5464751021796843,6.070642375845811,84.62269294985633,"[0.6856876495328917, 0.2189810626240557, 0.9487933274546979]",1.1156836544374844
Arrangement,Cool,0.7972261464846329,High,0.8659714373060748,0.9131046064381628,4.404924857384617,0.6783706392911384,10.0,0.8172659812720493,9.54133310178038,61.45605192525192,"[0.06293270652258887, 0.0691623889961408, 0.3325117374237122]",1.1519039298375708
Color,Warm,0.9423096550995984,Low,,0.6177299220413934,1.6111525247930136,,10.0,0.6079904436777933,5.255390715738902,43.11235232045135,"[0.9217274311336436, 0.14664270459195294, 0.3315697889512884]",0.9743871261872392
Arrangement,Neutral,0.989036225417778,,0.9880031010756164,,1.277491481877295,0.7319811552950055,10.0,,6.241439120978045,76.86730470512593,"[0.7413018883440312, 0.740539934316907, 0.19975961229314199]",1.132633202489241
,Neutral,0.8677175289877603,Medium,0.6279451425823396,0.5696704942082073,7.808575028968084,0.9710950692738638,5.0,0.4616287702615058,6.217700936518537,95.64481367955828,,1.1170817846361387
Combination,Warm,0.6167289573683895,Medium,0.8449612502614365,0.8790642812422372,3.283270197968413,0.600281218015283,10.0,0.9603101295540416,9.022541802569268,61.45840538899122,"[0.25920052242853553, 0.15102492748003526, 0.8251548935528341]",1.0963705210791437
Color,Cool,0.894245383351997,High,0.3320847953201705,0.8563404181347325,9.099233145792468,0.8947542290309134,5.0,0.2089855656328637,7.672454602938869,,"[0.41002376707925414, 0.3565741344495186, 0.6600632772561259]",1.1269249775016617
Color,Warm,0.9712944713425576,Low,0.3880959621601278,0.5422293787924087,7.454187690328052,0.5897404854653894,5.0,0.957248196119893,7.595430630754381,,"[0.14114943027869375, 0.49701442472706725, 0.9292993731317869]",0.9431071008251636
Arrangement,Neutral,0.8393244508520248,Medium,0.1206863704425835,0.5522730117132923,0.6898743222739767,0.9423382610872014,10.0,0.1221327520351353,5.910828422970206,57.39449053685075,"[0.1005824203306388, 0.4398717589274498, 0.9010533218172612]",0.8918050048874421
Combination,Cool,,High,0.3235087578126141,0.6040654130499638,5.121945533331324,0.8561729594259122,15.0,0.5280972472605162,,45.29731924305484,"[0.4348827321070371, 0.21616157323636054, 0.07471591881651396]",0.9352678167635644
Color,Cool,0.8565333547868847,Low,0.915871132109455,0.69420959736441,4.001225234621336,0.8343622292148083,15.0,0.5149797884609715,5.774245854863112,67.44401232669792,"[0.04142423352277991, 0.45151281064898185, 0.9563503585363924]",1.110014325536687
Arrangement,,0.627581075907755,Low,0.798017224163901,0.7665400064529238,0.6618572730575389,0.5378730793378748,5.0,0.9087352712220376,8.488491355700383,87.31579051764547,"[0.048135698539176874, 0.37870543570069337, 0.863191909149498]",1.0490240896058116
,,0.7811388279353383,High,,0.8140688777221121,,0.8132201533431637,5.0,0.9185357928873882,8.557190749291046,22.277138232457627,"[0.824032950113639, 0.7399798304419052, 0.1284723909976736]",
Combination,Neutral,0.9914102381681612,Low,0.3820649813408038,0.5195060468365605,1.749362311935614,0.5282306906193697,5.0,,8.65538530341946,14.925532245521156,"[0.1577010148169068, 0.0850057098453677, 0.277696829360797]",0.941643484340962
Combination,Warm,0.9880811045642344,Medium,0.921774136724844,0.5845734601226942,0.5830900775507042,0.9403510303016986,15.0,0.3972155980425,9.22653387132003,1.8436323876972027,"[0.1008761650558645, 0.7262259238326263, 0.6432333483821367]",1.117874267271704
Arrangement,Warm,,High,0.1916173907893301,0.520090162774079,4.635737787747769,0.8066509309786956,5.0,0.7093336273559799,9.87075539594305,70.77103823836077,"[0.14193649915339612, 0.7304859241802641, 0.9214104893704785]",0.9316324585397294
,Cool,0.969370065423596,,0.5421520499345575,0.7614410817998514,5.991136614059109,0.8938723324184921,15.0,0.3810736420990205,,28.331138330767622,"[0.1223794778541456, 0.0026792767180300325, 0.5617557769319619]",1.0825836069427064
Arrangement,Neutral,0.8257325417124592,Medium,0.6465328640131492,0.6766605673342135,4.914946111477994,0.9812056527219204,15.0,0.1475361004962425,,53.5583463520836,"[0.13180459982111314, 0.8775700606713345, 0.31152396052092757]",1.1272054456074976
Arrangement,Neutral,0.9615563576494646,High,0.431411863943533,0.6743487297150503,0.5600223775597157,0.5570689952198187,10.0,0.6110588583931778,8.78995946494685,98.01990791497671,,0.9302475869947906
Combination,Warm,0.9458824128083184,High,0.2051280222877161,0.8250092989218687,9.934824374696928,0.8964469741785406,,0.6579974281171701,6.991560962506174,25.5728427705184,"[0.9135508845602535, 0.8412651456945945, 0.20221033298272484]",1.0144714231577838
Color,Neutral,0.8020965400963687,Low,0.2930832405281576,0.7190906665251573,2.454312132929306,,5.0,0.1641724450351649,7.366842227669912,39.03381216816049,"[0.14425749958451106, 0.12673772255296334, 0.12120444305047862]",1.0012785455736943
,Neutral,0.7832870657768088,,0.9744354962808962,0.88013132190722,2.0201873021497163,0.8760123314744316,15.0,0.1069974437283066,7.993045540967583,70.83087389935686,"[0.5199242002194104, 0.9250118649438805, 0.9382220025933409]",
Combination,Warm,0.928400903093148,Low,0.2142141455074383,0.8365020891524834,4.713134568328242,0.9462326015232788,10.0,0.6251049057397285,6.097040557498075,13.09423400845512,"[0.0837683179860611, 0.7441054030929967, 0.966523767933082]",0.9690908123955104
Combination,Cool,,Medium,0.2674230911827604,0.6875812716249929,5.9027150558614885,0.9510180097826662,15.0,0.1364782045076575,9.134909551243846,44.41571711790707,"[0.3962818165942028, 0.16527817739925554, 0.6301048375017936]",1.0221243087675145
Color,Neutral,,Low,0.6647478252031032,0.9638049650355118,7.759089620275566,0.9492019369190589,15.0,0.474623902798879,9.45635640895891,48.84120889661278,"[0.7062351442007617, 0.9791781877529246, 0.53108035428104]",1.1842577011183488
Color,Warm,0.9898826417196166,Low,0.6160347772988571,0.766808376725223,,0.763950742738146,15.0,0.0580216923133529,8.794290921283185,18.64506773451563,"[0.7729563947972482, 0.3617374556894615, 0.19741269419788765]",1.089164202852554
Arrangement,Cool,0.6380406658864539,Medium,0.6245145017079233,0.7704902816163597,7.966515281010951,,15.0,0.1312285379831212,5.542726115284095,13.335027947336265,"[0.5720271123627969, 0.906932472012641, 0.9607185741110152]",1.0757399050407253
Arrangement,Neutral,0.8199340834845924,Low,0.3027739066169133,0.9255944455669468,1.6694721022293455,0.5449991048395741,10.0,,8.102130889411418,,"[0.9124892905079207, 0.15635743435292637, 0.2775510852369246]",0.9709566677568126
Arrangement,Warm,0.8392459779559007,Low,0.7211207620670375,0.8942557998501093,0.1515033729723758,0.6326706949460463,15.0,0.5676281885399813,5.601589791103702,35.99560050119904,,1.015856105618803
Color,Warm,0.943606681099812,Medium,0.9782869404932422,0.560085737575766,6.407199896478385,0.893944657827471,10.0,0.5053588609369188,5.111815958150675,64.74494625268433,"[0.4562825385637532, 0.988301227422272, 0.9011466450728298]",1.154249200789845
Combination,Cool,0.7136051010695514,,0.9841969065159404,,3.1698261245078365,0.8371399149207448,5.0,,5.078646266156975,75.88127900734474,,1.2153923098496724
Combination,Cool,0.6665208996871478,High,0.6025004356317955,0.5638021550216991,,0.5010605854823584,5.0,0.6529647708454794,8.736316653382062,26.90172266899723,"[0.060220912708393914, 0.7633744852280182, 0.24908947485689337]",1.0535542919454803
Arrangement,Cool,0.737173459139083,Medium,0.1397478619751469,0.9748121664523444,,0.939622331645029,15.0,0.0254412634966351,9.23616263689514,41.10882720986034,"[0.26146438071303013, 0.1951520938634238, 0.22383375537341155]",1.0201075029337976
Arrangement,Cool,0.9956284180356636,Medium,0.2772639163032205,,7.830503437784481,0.9099213484779536,15.0,0.589616784297425,5.10548747187351,64.28512117655593,"[0.15156730273989993, 0.6802396518082844, 0.30291441989145096]",0.9581829275980256
Combination,Cool,0.8215470661725559,High,0.7232594484515575,0.989801071932184,4.391960955989649,0.7452880370108846,15.0,0.1369888085679783,6.023888340482824,12.792844576019103,"[0.07322587882934783, 0.8031374802061417, 0.7329162981018237]",1.1421908665814635
Combination,Cool,0.9171569435293568,Low,0.9743314743338356,0.6764637679288781,1.160369567558528,0.563104460818386,10.0,0.2109403780921578,7.769841535738168,93.420368231274,"[0.2494192739170864, 0.778416722147988, 0.8382048841786943]",1.1302659382324352
Arrangement,Neutral,,High,0.1928783732270934,0.7023729197315749,1.5125687265397236,0.8666151895710245,5.0,0.3092541159410067,8.575600735422064,70.95176114415027,"[0.040332234715279025, 0.6861098135331768, 0.7522221519099418]",0.9732866573756138
Combination,,0.8880184214041709,Medium,0.9541271115767208,0.736290315403388,2.270554870137524,0.9992119957021208,5.0,0.6633775875326965,,45.10390028476991,"[0.9123175358891435, 0.3486619359284018, 0.841735078982656]",1.2133056617869329
Combination,Warm,0.9493282320774894,High,0.8756699316056021,0.5728706348449611,4.560156400795233,0.6605053876049659,15.0,0.7114164072134868,5.365166899324959,16.364101037138013,"[0.15940960589649156, 0.7858903654355777, 0.5893882595406653]",1.029462506871271
Combination,Neutral,0.8884654853746641,High,0.9826269647291388,0.8206812857999697,9.207852854080942,0.8231953474952673,10.0,0.5927177085740989,9.69517662367709,,"[0.690222970653119, 0.9014664717026428, 0.2574016347356478]",1.2621621726231962
Combination,Cool,0.6816222375651869,Low,,0.9503158637272148,,0.7837925310137048,15.0,0.5722381761200191,8.921806446775198,52.57340714994102,"[0.10207996694368593, 0.521111302811584, 0.46436590106981535]",1.1132716151662134
Combination,,0.8619433019986894,High,,0.907932622887341,,0.8529067820727156,15.0,0.8641646336171769,9.607218904947343,40.43555936237309,,
Combination,Cool,0.926343428920274,High,0.7152266047926797,0.621825026399619,6.123805374638845,0.5312685960184975,10.0,0.4848080505452943,7.92664224900262,,"[0.8732265487643661, 0.9144386735312034, 0.49894318682053695]",1.0606469473023876
Arrangement,,,Low,0.5308339354102143,0.7891533886497966,8.881131052454723,0.689870903469909,10.0,0.6595723340800879,5.007628086241439,,,1.0434918518524627
Color,Warm,0.998436496165894,High,0.9779405896731048,0.8619971298979361,,0.7949970040759669,5.0,0.5351427742875048,6.658427029593117,57.54326632104919,"[0.9180155510626923, 0.17729504049802836, 0.992824332188795]",1.23541648019683
Arrangement,Neutral,0.6013087454408469,High,0.8453991026274094,0.7654233744742396,6.536090470699179,0.6380626316292903,10.0,0.7572930632592143,5.740913668319331,95.81294738599732,"[0.39837571960933327, 0.6299356073900405, 0.568888074014172]",1.099454535491728
Color,Cool,0.8423466923511375,High,,0.5559871531341549,7.836097169668214,0.6250573674000767,15.0,0.7832189246047161,,83.59508274097035,"[0.5043664167389411, 0.3623762130371305, 0.1495579998556048]",1.0587664494116125
Arrangement,Cool,0.6432579704081149,High,0.5037865330202538,,7.01397620732561,0.5480974555550124,10.0,0.2385097413492699,5.171469350204211,17.252793047047067,"[0.3330476809245534, 0.5206066371130273, 0.8084804152846188]",1.0386046025182587
Color,Neutral,0.6424186621375343,Low,,0.9599271535333876,8.458777863196204,0.8385860002421537,5.0,0.9084806261492584,5.323158800628822,9.540846619777476,"[0.36907466507546094, 0.1273885283881181, 0.7444294592671022]",1.2267653060491923
Combination,,0.7571048058513303,High,0.519693241464601,0.5083035703528549,,0.7348031413329176,15.0,0.7980865359677406,5.945372118923783,86.62586259850433,"[0.34006365517266535, 0.06255074126389504, 0.5428167148045131]",0.8939466015197268
Arrangement,Warm,0.7806916505475263,High,0.205517708461608,0.7430837607346292,7.609130007556162,0.7600554784348059,15.0,0.0074665558510259,9.821229638928374,78.95770054155388,"[0.965110396659898, 0.8806711514081301, 0.7767749878159291]",1.022837327330372
Arrangement,Warm,0.6049810684385749,Low,0.1204605651098413,,2.195559196846155,0.8814815034199732,5.0,0.3050541800791178,,66.16860123699291,,0.9861577059136823
Arrangement,Cool,0.7480673954857613,Medium,,,,0.6944554122551896,15.0,0.40222952965989,9.94493906242418,47.04452413147053,"[0.11792699386709893, 0.1335315647801687, 0.7734047321676188]",1.0900088240863075
Arrangement,Warm,0.9821845098238056,Medium,,0.7742101573077671,0.6626551174728146,0.7406483313713659,15.0,0.6960601572558647,8.684801934661678,70.14832656775923,"[0.7577195248005328, 0.19801142837966734, 0.07773623983382483]",1.031177743498323
Combination,Neutral,0.9940477918151708,Medium,0.8758181153546248,0.6771352275766163,4.273666857069128,0.8794082404351324,15.0,0.0606155543428158,8.252038696366604,,"[0.09701130390821999, 0.6786448975415028, 0.36613588759824545]",1.1742792162870566
Color,Neutral,0.8271884460188315,Low,0.8214143460718066,0.5371626426306702,7.5034048668024,,15.0,0.6748983374997307,7.106635491654375,90.32944429081668,"[0.2603650763789007, 0.27704531840844093, 0.8549250221496699]",1.040271724095808
Color,Warm,0.8153367339250328,,0.4561689071866474,0.7127717884638655,5.090735063136095,0.6633447330074504,15.0,0.6645736481163117,6.599583516278615,29.592083656143377,"[0.8421327138485871, 0.7881997927593276, 0.6668500456995637]",0.9543525607824008
Color,Warm,0.8757894720315458,High,0.7463469812245523,0.605177086122562,6.232030793266729,0.6559938376382909,5.0,0.9169752930845152,7.748899242009316,22.914156820528877,"[0.9679905441793583, 0.07079823864467816, 0.8416168015308308]",1.066450358281931
Color,Neutral,0.8405068695576845,Medium,0.902767422680852,0.8185691658429171,,0.9065886957320896,5.0,0.4113210583575037,,79.43280749075096,"[0.09446693750239887, 0.8624694816470523, 0.5365842087320968]",1.1947072105561791
Color,Cool,,Medium,0.476066081023851,0.8863634625869399,5.066670843712656,0.6733551650306376,10.0,0.2820124447187859,,23.219664895691327,,1.0565185782716573
,Cool,0.9558597712162192,High,0.8144634744584511,0.7388340819928354,,0.7996998505786687,15.0,0.3701651276369286,6.338326569482351,14.252592379386977,,1.094582637973262
Color,,0.8103073540360356,Low,0.4815907073685116,0.5149852587577515,9.103651742773511,0.8901645628614325,,0.4664707174892508,7.021039984556503,90.641653417798,"[0.21523497433023486, 0.7910927130371551, 0.05692772715942318]",1.0705987939156938
Combination,Neutral,0.910607676356078,High,0.6460325532743761,0.8950807042088074,7.113390048271954,0.8168886933614896,15.0,0.0651739680808968,5.956414262936964,52.20591492167057,"[0.29924440357129023, 0.9124714633497442, 0.8104788713570349]",1.1445398571322971
Combination,Warm,0.849588817644181,Medium,0.1389422625458833,0.7432373116605915,8.180063276772819,0.7242633104654286,5.0,0.8720315995531129,8.519273837594284,63.00312062667184,"[0.39251374280547113, 0.42664436296808617, 0.11487551381496675]",0.9537598488540574
Combination,,,,0.3115442161420078,0.9968633002378284,0.4341974842300289,0.5063756449105801,,0.1323746098575278,7.206667934255499,38.7478194520141,"[0.038508310333144724, 0.2779890144011452, 0.9465173661509169]",0.9569634648258576
Color,Warm,0.7378639669165814,Medium,0.1601335270892748,,0.3273223353899823,0.8768016313452238,10.0,0.0798481261010349,7.419732861240298,,,0.9060043162965208
Color,Cool,,Low,0.6640140133777174,0.5842697576074163,,0.9358556520363324,5.0,0.7492204369735063,9.39768351753453,31.60989463550439,"[0.9775184231943697, 0.11963403464046563, 0.02410759501558779]",1.0692223951077393
,Neutral,0.6593212112479935,High,0.9771667713325048,0.6741500605340063,3.380657953744235,0.9531510831183604,10.0,0.8239684100821708,7.98426594298784,96.93166546791502,"[0.16294205322133049, 0.8302977998090216, 0.6206914190018997]",1.1522051039334105
Combination,Neutral,,High,0.7613292735081506,0.6442153722047925,0.7945299767610015,0.8763422101581444,15.0,0.4996958467066265,6.236101936678974,29.264063164784893,"[0.25793600290874563, 0.15633264085738274, 0.7654857825148723]",1.0340299224808625
Combination,Cool,0.7859808891100122,Medium,0.7887610050603615,0.8886104467741098,0.5425106667336044,0.7662888218729049,5.0,0.9783726647038776,6.423810920876015,69.81884911629189,,1.0761196635595744
Arrangement,Warm,0.6860407682795049,High,0.3775633200740693,0.7045690138984666,4.4910554061466055,0.8800364416557285,,0.8474274442347417,5.213519518894058,36.20178492160174,"[0.12297940501176552, 0.025480723577905207, 0.878109590916283]",
Arrangement,Warm,0.9506387116219708,Medium,0.3902003521952419,0.9007984271187756,1.3027025426219296,0.8395143884303667,15.0,0.415514487047205,5.271314982227114,88.80699279517533,"[0.832393397882578, 0.5685415760625623, 0.5222558742421408]",
Arrangement,Warm,0.9547524080048044,,0.9198067889264008,,0.9581610637307868,0.5442998831817447,5.0,0.5903128644419953,8.525536196284403,56.30476774998048,"[0.13689742433242458, 0.3387480484897383, 0.7026329144078152]",1.0687090231046965
Combination,Cool,0.8440474937955583,High,0.819895978232061,0.5853390414168198,3.9909001011275977,0.5930912266156632,15.0,0.1923757803622092,5.295110761979894,8.539387642563035,"[0.44172113966280224, 0.7528833396597625, 0.6137540618367514]",1.0506228163401858
Arrangement,Neutral,0.8383109392808952,Low,0.2929088359719267,0.5507128720241217,2.534106374041498,0.7175614176342235,15.0,0.2334946511656448,,39.8557004534925,"[0.9837780758471735, 0.6635185001815919, 0.02087444672900518]",0.8921787906430461
Color,Cool,0.8166680961908266,Low,0.1828999727323853,0.9817393723799362,3.3580150756265583,0.779038464846501,10.0,0.0235794579096585,9.327986421957537,82.26173253949794,"[0.29435217479392617, 0.7702078035763725, 0.972953067243737]",1.042575705207553
Arrangement,Warm,0.9858250905378748,Medium,0.7726740236231974,0.7041378807286973,2.597148958643808,,10.0,0.5713715237790785,8.192145327091534,32.586267521857096,"[0.10175847514887171, 0.5143585890085784, 0.4698407495714081]",1.0908080459240224
Color,Cool,,,0.8585459680517888,,,0.9728593096937136,5.0,0.6620578924528487,8.648931316088262,44.84629323873117,"[0.27565501227795, 0.8119522068785325, 0.1447629119558479]",1.2195573185409794
Combination,Warm,0.6024714210766292,Low,0.2653058343567054,,0.7798248158995491,0.58966790619251,15.0,0.4626873263073425,5.391424035919495,83.34658803875979,"[0.8003255819817848, 0.5441556003338421, 0.9739352429588872]",0.8748661447858965
Color,Warm,0.7435907965381422,High,0.348136990809718,0.5195642374191489,2.563620565260801,0.5107160873685896,10.0,0.8699696659407455,8.580861876091337,43.22883150372989,"[0.2898653145213057, 0.19906752242995607, 0.6505314658901656]",0.8594092156514804
Color,Neutral,0.9816708496293246,High,0.533680696293926,0.8717903016770465,7.314911162330704,0.6364402308061912,5.0,0.6628335920396434,9.993103804249388,12.00643515581038,"[0.06062037829999489, 0.8269715181113453, 0.8103435525121205]",1.1117250943063524
Arrangement,Warm,0.986649220369098,High,0.5977927547452637,,9.574685258544122,,5.0,0.9233821026438868,9.707317485301768,93.60417089145608,"[0.02104959458802458, 0.7217539717739704, 0.4691127920209821]",
Arrangement,Neutral,0.8727923122376056,Low,0.1406170560593083,0.5573466240377346,5.783949265745999,0.6684559587071381,5.0,0.1015913322628626,6.539100169871637,74.75297436855122,"[0.5976411331898568, 0.7475568455906374, 0.5233042200015838]",0.9419941965613003
Arrangement,Neutral,0.6045325234112537,High,0.8653974446200622,0.8678959175435021,0.5866119897011546,0.8370286758902474,15.0,0.6584934504905245,9.341694417789297,52.76090648605446,"[0.9707403605170415, 0.21767630929790238, 0.16774043216481416]",1.1171864373041085
Color,Warm,0.8503601684939857,High,0.7685160147585013,0.8311190130874565,,0.6785604342080058,10.0,0.1704584988231164,7.88863494220295,66.49659517758703,"[0.9305267433350752, 0.8988453290326408, 0.20278501328837872]",1.1558240581537509
,Neutral,0.988439342932352,High,0.5422140131869168,0.5013705180739476,8.367173941945452,0.5827488967156325,5.0,,5.808747689145142,8.918092077784179,"[0.43767420308505556, 0.45361252115458706, 0.2247358805134212]",1.0342614052405157
Color,,,,0.2066397680683543,0.7645707140606324,3.960079594869559,0.9074130337738596,5.0,0.5045159688633463,7.650158956011461,5.219297363824604,"[0.8020697367891028, 0.32321554081373216, 0.6448288152727016]",0.9916688169211874
,Cool,0.6446968047141893,Low,,0.8175790996571026,4.334699783959919,0.9647767801772672,5.0,0.8837931980077767,7.696877210677568,,"[0.8624954740476142, 0.33305872877629417, 0.117549194488896]",1.1552935506034894
